Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2025,8,21,14:12:14.352,28.48,125,93.8,0.6869,10028.5,9061.7,4.091,4.01,4.05,0.01,0.01,-139.00,24.00,0.00,9240.00,773.00,-201.00,138.3,0.0,1238.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.372,28.50,145,93.8,0.6869,10028.5,9061.7,4.090,4.00,4.05,0.01,0.01,-140.00,24.00,0.00,9237.00,773.00,-201.00,138.4,0.0,1239.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.392,28.52,165,93.8,0.6873,10016.5,9049.7,4.091,4.00,4.05,0.01,0.01,-141.00,24.00,0.00,9234.00,774.00,-201.00,138.6,0.0,1239.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.412,28.54,185,93.8,0.6873,10016.5,9049.7,4.091,4.00,4.05,0.01,0.01,-141.00,24.00,0.00,9231.00,774.00,-201.00,138.7,0.0,1240.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.432,28.56,205,93.8,0.6871,10022.5,9055.7,4.091,4.00,4.05,0.01,0.01,-142.00,24.00,0.00,9229.00,775.00,-201.00,138.9,0.0,1241.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.452,28.58,225,93.8,0.6871,10022.5,9055.7,4.090,4.00,4.05,0.01,0.01,-143.00,24.00,0.00,9226.00,775.00,-201.00,139.0,0.0,1242.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.472,28.60,245,93.8,0.6874,10011.3,9044.4,4.091,4.00,4.05,0.01,0.01,-143.00,24.00,0.00,9223.00,776.00,-201.00,139.2,0.0,1242.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.492,28.62,15,93.8,0.6874,10011.3,9044.4,4.090,4.00,4.05,0.01,0.01,-144.00,24.00,0.00,9220.00,776.00,-201.00,139.3,0.0,1243.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.512,28.64,35,93.8,0.6876,10003.8,9036.9,4.090,4.00,4.05,0.01,0.01,-144.00,24.00,0.00,9217.00,777.00,-201.00,139.4,0.0,1244.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.532,28.66,55,93.8,0.6876,10003.8,9036.9,4.090,4.00,4.05,0.01,0.01,-145.00,24.00,0.00,9214.00,777.00,-201.00,139.6,0.0,1244.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.552,28.68,75,93.8,0.6877,9998.6,9031.7,4.090,4.00,4.05,0.01,0.01,-146.00,24.00,0.00,9211.00,778.00,-201.00,139.7,0.0,1245.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.572,28.70,95,93.8,0.6878,9997.8,9030.9,4.089,4.00,4.05,0.01,0.01,-146.00,24.00,0.00,9208.00,778.00,-200.00,139.8,0.0,1246.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.592,28.72,115,93.8,0.6880,9990.3,9023.4,4.091,4.00,4.05,0.01,0.01,-147.00,24.00,0.00,9205.00,779.00,-200.00,140.0,0.0,1247.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.612,28.74,135,93.8,0.6879,9991.1,9024.2,4.091,4.00,4.05,0.01,0.01,-147.00,24.00,0.00,9202.00,779.00,-200.00,140.1,0.0,1247.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.632,28.76,155,93.8,0.6879,9991.1,9024.2,4.091,4.00,4.05,0.01,0.01,-148.00,24.00,0.00,9200.00,780.00,-200.00,140.2,0.0,1248.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.652,28.78,175,93.8,0.6879,9991.1,9024.2,4.091,4.00,4.05,0.01,0.01,-149.00,24.00,0.00,9197.00,780.00,-200.00,140.4,0.0,1249.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.672,28.80,195,93.8,0.6881,9985.1,9018.2,4.090,4.00,4.05,0.01,0.01,-149.00,24.00,0.00,9194.00,781.00,-200.00,140.5,0.0,1250.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.692,28.82,215,93.8,0.6881,9985.1,9018.2,4.090,4.00,4.05,0.01,0.01,-150.00,24.00,0.00,9191.00,781.00,-200.00,140.6,0.0,1250.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.712,28.84,235,93.8,0.6883,9977.6,9010.7,4.090,4.00,4.05,0.01,0.01,-151.00,24.00,0.00,9188.00,782.00,-200.00,140.7,0.0,1251.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.732,28.86,5,93.8,0.6883,9977.6,9010.7,4.091,4.00,4.05,0.01,0.01,-151.00,24.00,0.00,9185.00,782.00,-200.00,140.9,0.0,1252.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.752,28.88,25,93.8,0.6885,9970.1,9003.2,4.090,4.00,4.05,0.01,0.01,-152.00,24.00,0.00,9181.00,783.00,-200.00,141.0,0.0,1253.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.772,28.90,45,93.8,0.6885,9970.1,9003.2,4.091,4.00,4.05,0.01,0.01,-152.00,24.00,0.00,9178.00,783.00,-200.00,141.1,0.0,1253.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.792,28.92,65,93.8,0.6887,9964.1,8997.2,4.091,4.00,4.05,0.01,0.01,-153.00,24.00,0.00,9175.00,784.00,-200.00,141.2,0.0,1254.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.812,28.94,85,93.8,0.6887,9964.1,8997.2,4.091,4.00,4.05,0.01,0.01,-154.00,24.00,0.00,9172.00,784.00,-200.00,141.4,0.0,1255.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.832,28.96,105,93.8,0.6888,9958.9,8992.0,4.092,4.00,4.05,0.01,0.01,-154.00,24.00,0.00,9169.00,785.00,-200.00,141.5,0.0,1256.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.852,28.98,125,93.8,0.6888,9958.1,8991.2,4.091,4.00,4.05,0.01,0.01,-155.00,24.00,0.00,9166.00,785.00,-200.00,141.6,0.0,1257.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.872,29.00,145,93.8,0.6891,9949.1,8982.3,4.091,4.00,4.05,0.01,0.01,-156.00,24.00,0.00,9163.00,786.00,-200.00,141.7,0.0,1257.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.892,29.02,165,93.8,0.6891,9949.1,8982.3,4.091,4.00,4.05,0.01,0.01,-156.00,24.00,0.00,9160.00,786.00,-200.00,141.9,0.0,1258.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.912,29.04,185,93.8,0.6891,9947.6,8980.8,4.091,4.00,4.05,0.01,0.01,-157.00,24.00,0.00,9157.00,787.00,-200.00,142.0,0.0,1259.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.932,29.06,205,93.7,0.6891,9947.6,8980.8,4.091,4.00,4.05,0.01,0.01,-157.00,24.00,0.00,9154.00,787.00,-200.00,142.1,0.0,1260.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.952,29.08,225,93.7,0.6893,9941.7,8974.8,4.091,4.00,4.05,0.01,0.01,-158.00,24.00,0.00,9150.00,788.00,-200.00,142.2,0.0,1261.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.972,29.10,245,93.8,0.6893,9941.7,8974.8,4.091,4.00,4.05,0.01,0.01,-159.00,24.00,0.00,9147.00,788.00,-200.00,142.3,0.0,1261.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:14.992,29.12,15,93.8,0.6895,9934.2,8967.3,4.092,4.00,4.05,0.01,0.01,-159.00,24.00,0.00,9144.00,789.00,-200.00,142.5,0.0,1262.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.012,29.14,35,93.7,0.6895,9934.2,8967.3,4.091,4.00,4.05,0.01,0.01,-160.00,24.00,1.00,9141.00,789.00,-200.00,142.6,0.0,1263.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.032,29.16,55,93.7,0.6896,9930.4,8963.6,4.091,4.00,4.05,0.01,0.01,-160.00,24.00,1.00,9138.00,790.00,-200.00,142.7,0.0,1264.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.052,29.18,75,93.7,0.6896,9930.4,8963.6,4.091,4.00,4.05,0.01,0.01,-161.00,25.00,1.00,9134.00,790.00,-200.00,142.8,0.0,1265.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.072,29.20,95,93.7,0.6899,9919.2,8952.3,4.091,4.00,4.05,0.01,0.01,-162.00,25.00,1.00,9131.00,791.00,-200.00,143.0,0.0,1266.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.092,29.22,115,93.7,0.6899,9919.2,8952.3,4.091,4.00,4.05,0.01,0.01,-162.00,25.00,1.00,9128.00,791.00,-200.00,143.1,0.0,1267.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.112,29.24,135,93.7,0.6899,9919.2,8952.3,4.092,4.00,4.05,0.01,0.01,-163.00,25.00,1.00,9125.00,792.00,-200.00,143.2,0.0,1268.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.132,29.26,155,93.7,0.6899,9919.2,8952.3,4.091,4.00,4.05,0.01,0.01,-164.00,25.00,1.00,9121.00,792.00,-200.00,143.3,0.0,1268.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.152,29.28,175,93.7,0.6901,9910.3,8943.4,4.091,4.00,4.05,0.01,0.01,-164.00,25.00,1.00,9118.00,793.00,-200.00,143.5,0.0,1269.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.172,29.30,195,93.7,0.6901,9910.3,8943.4,4.091,4.00,4.05,0.01,0.01,-165.00,25.00,1.00,9115.00,793.00,-200.00,143.6,0.0,1270.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.192,29.32,215,93.7,0.6902,9905.8,8938.9,4.091,4.00,4.05,0.01,0.01,-165.00,25.00,1.00,9111.00,794.00,-200.00,143.7,0.0,1271.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.212,29.34,235,93.7,0.6902,9905.8,8938.9,4.092,4.00,4.05,0.01,0.01,-166.00,25.00,1.00,9108.00,794.00,-200.00,143.9,0.0,1272.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.232,29.36,5,93.7,0.6903,9902.0,8935.2,4.091,4.00,4.05,0.01,0.01,-167.00,25.00,1.00,9105.00,795.00,-200.00,144.0,0.0,1273.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.252,29.38,25,93.7,0.6903,9902.0,8935.2,4.091,4.00,4.05,0.01,0.01,-167.00,25.00,1.00,9101.00,795.00,-200.00,144.1,0.0,1274.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.272,29.40,45,93.7,0.6906,9890.8,8923.9,4.091,4.00,4.05,0.01,0.01,-168.00,25.00,1.00,9098.00,796.00,-200.00,144.3,0.0,1275.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.292,29.42,65,93.7,0.6906,9890.8,8923.9,4.090,4.00,4.05,0.01,0.01,-168.00,25.00,1.00,9095.00,796.00,-200.00,144.4,0.0,1276.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.312,29.44,85,93.7,0.6907,9887.1,8920.2,4.091,4.00,4.05,0.01,0.01,-169.00,25.00,1.00,9091.00,797.00,-200.00,144.5,0.0,1277.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,8,21,14:12:15.332,29.46,105,93.7,0.6907,9887.1,8920.2,4.090,4.00,4.05,0.01,0.01,-170.00,25.00,1.00,9088.00,797.00,-200.00,144.6,0.0,1278.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
