t_epoch_s,t_flight_s,source,state,event,alt_baro_m_msl,alt_gps_m_msl,alt_agl_m,alt_inertial_m,lat_deg,lon_deg,v_up_mps,v_dr_mps,v_cr_mps,pos_dr_m,pos_cr_m,speed_2d_mps,a_up_mps2,tilt_deg,future_angle_deg,roll_deg,sats,hdop,pressure_pa,temperature_c,v_batt_v,flag_liftoff,flag_apogee,flag_press_increasing,flag_burnout_coast,flag_apo_fired,flag_main_fired,flag_3rd_fired,flag_4th_fired,flag_normal_ascent,flag_accel_vel_le_0,flag_eci_vvel_le_0,flag_tilt_exceeded_90deg,device_sn,fw_version,schema_version
1656083847.35,11.649999856948853,telemega,coast,,2039.41,2210.0,709.61,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,79107.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.36,11.65999984741211,telemega,coast,,2041.75,2210.0,711.95,,32.9399039,-106.9119312,,,,,,,-25.99,,,,6,1.0,79084.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.37,11.669999837875366,telemega,coast,,2045.51,2210.0,715.71,,32.9399039,-106.9119312,,,,,,,-26.48,,,,6,1.0,79047.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.38,11.680000066757202,telemega,coast,,2048.26,2210.0,718.46,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,79020.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.39,11.690000057220459,telemega,coast,,2050.81,2210.0,721.01,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78995.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.4,11.700000047683716,telemega,coast,,2055.8,2210.0,726.0,,32.9399039,-106.9119312,,,,,,,-25.99,,,,6,1.0,78946.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.41,11.710000038146973,telemega,coast,,2057.84,2210.0,728.04,,32.9399039,-106.9119312,,,,,,,-23.54,,,,6,1.0,78926.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.42,11.72000002861023,telemega,coast,,2059.26,2210.0,729.46,,32.9399039,-106.9119312,,,,,,,-15.2,,,,6,1.0,78912.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.43,11.730000019073486,telemega,coast,,2064.67,2210.0,734.87,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,78859.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.44,11.740000009536743,telemega,coast,,2067.52,2210.0,737.72,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78831.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.45,11.75,telemega,coast,,2070.69,2210.0,740.88,,32.9399039,-106.9119312,,,,,,,-25.99,,,,6,1.0,78800.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.46,11.759999990463257,telemega,coast,,2073.75,2210.0,743.95,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78770.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.47,11.769999980926514,telemega,coast,,2077.93,2210.0,748.13,,32.9399039,-106.9119312,,,,,,,-26.97,,,,6,1.0,78729.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.48,11.77999997138977,telemega,coast,,2079.57,2210.0,749.77,,32.9399039,-106.9119312,,,,,,,-22.06,,,,6,1.0,78713.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.49,11.789999961853027,telemega,coast,,2084.98,2210.0,755.18,,32.9399039,-106.9119312,,,,,,,-25.99,,,,6,1.0,78660.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.5,11.799999952316284,telemega,coast,,2088.76,2210.0,758.96,,32.9399039,-106.9119312,,,,,,,-20.1,,,,6,1.0,78623.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.51,11.809999942779541,telemega,coast,,2091.83,2210.0,762.03,,32.9399039,-106.9119312,,,,,,,-22.06,,,,6,1.0,78593.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.52,11.819999933242798,telemega,coast,,2095.41,2210.0,765.61,,32.9399039,-106.9119312,,,,,,,-26.97,,,,6,1.0,78558.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.53,11.829999923706055,telemega,coast,,2098.07,2210.0,768.27,,32.9399039,-106.9119312,,,,,,,-23.05,,,,6,1.0,78532.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.54,11.839999914169312,telemega,coast,,2101.34,2210.0,771.54,,32.9399039,-106.9119312,,,,,,,-23.05,,,,6,1.0,78500.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.55,11.849999904632568,telemega,coast,,2104.72,2210.0,774.92,,32.9399039,-106.9119312,,,,,,,-24.52,,,,6,1.0,78467.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.56,11.859999895095825,telemega,coast,,2109.43,2210.0,779.63,,32.9399039,-106.9119312,,,,,,,-25.01,,,,6,1.0,78421.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.57,11.869999885559082,telemega,coast,,2109.64,2210.0,779.84,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78419.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.58,11.879999876022339,telemega,coast,,2116.2,2210.0,786.4,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,78355.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.59,11.889999866485596,telemega,coast,,2116.81,2210.0,787.01,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,78349.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.6,11.899999856948853,telemega,coast,,2122.35,2210.0,792.55,,32.9399039,-106.9119312,,,,,,,-25.5,,,,6,1.0,78295.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.61,11.90999984741211,telemega,coast,,2123.99,2210.0,794.19,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78279.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.62,11.919999837875366,telemega,coast,,2127.79,2210.0,797.99,,32.9399039,-106.9119312,,,,,,,-24.52,,,,6,1.0,78242.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.63,11.930000066757202,telemega,coast,,2128.3,2210.0,798.5,,32.9399039,-106.9119312,,,,,,,-25.99,,,,6,1.0,78237.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.64,11.940000057220459,telemega,coast,,2135.18,2210.0,805.38,,32.9399039,-106.9119312,,,,,,,-25.99,,,,6,1.0,78170.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.65,11.950000047683716,telemega,coast,,2136.82,2210.0,807.02,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78154.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.66,11.960000038146973,telemega,coast,,2140.42,2210.0,810.62,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,78119.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.67,11.97000002861023,telemega,coast,,2145.35,2210.0,815.55,,32.9399039,-106.9119312,,,,,,,-26.48,,,,6,1.0,78071.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.68,11.980000019073486,telemega,coast,,2144.84,2210.0,815.04,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,78076.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.69,11.990000009536743,telemega,coast,,2149.67,2210.0,819.87,,32.9399039,-106.9119312,,,,,,,-25.5,,,,6,1.0,78029.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.7,12.0,telemega,coast,,2151.32,2210.0,821.51,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,78013.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.71,12.009999990463257,telemega,coast,,2156.97,2210.0,827.17,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,77958.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.72,12.019999980926514,telemega,coast,,2158.11,2210.0,828.31,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,77947.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.73,12.02999997138977,telemega,coast,,2162.33,2210.0,832.53,,32.9399039,-106.9119312,,,,,,,-18.63,,,,6,1.0,77906.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.74,12.039999961853027,telemega,coast,,2167.69,2210.0,837.88,,32.9399039,-106.9119312,,,,,,,-24.52,,,,6,1.0,77854.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.75,12.049999952316284,telemega,coast,,2168.1,2210.0,838.3,,32.9399039,-106.9119312,,,,,,,-26.48,,,,6,1.0,77850.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.76,12.059999942779541,telemega,coast,,2171.7,2210.0,841.9,,32.9399039,-106.9119312,,,,,,,-16.18,,,,6,1.0,77815.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.77,12.069999933242798,telemega,coast,,2174.8,2210.0,845.0,,32.9399039,-106.9119312,,,,,,,-22.56,,,,6,1.0,77785.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.78,12.079999923706055,telemega,coast,,2180.47,2210.0,850.67,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,77730.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.79,12.089999914169312,telemega,coast,,2180.78,2210.0,850.98,,32.9399039,-106.9119312,,,,,,,-27.95,,,,6,1.0,77727.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.8,12.099999904632568,telemega,coast,,2183.98,2210.0,854.18,,32.9399039,-106.9119312,,,,,,,-22.56,,,,6,1.0,77696.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.81,12.109999895095825,telemega,coast,,2186.77,2210.0,856.97,,32.9399039,-106.9119312,,,,,,,-25.01,,,,6,1.0,77669.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.82,12.119999885559082,telemega,coast,,2189.76,2210.0,859.96,,32.9399039,-106.9119312,,,,,,,-27.95,,,,6,1.0,77640.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.83,12.129999876022339,telemega,coast,,2193.48,2210.0,863.68,,32.9399039,-106.9119312,,,,,,,-23.54,,,,6,1.0,77604.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.84,12.139999866485596,telemega,coast,,2195.86,2210.0,866.05,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,77581.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.85,12.149999856948853,telemega,coast,,2199.58,2210.0,869.77,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,77545.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.86,12.15999984741211,telemega,coast,,2202.78,2210.0,872.98,,32.9399039,-106.9119312,,,,,,,-18.63,,,,6,1.0,77514.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.87,12.169999837875366,telemega,coast,,2207.12,2210.0,877.32,,32.9399039,-106.9119312,,,,,,,-23.54,,,,6,1.0,77472.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.88,12.180000066757202,telemega,coast,,2209.4,2210.0,879.6,,32.9399039,-106.9119312,,,,,,,-17.65,,,,6,1.0,77450.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.89,12.190000057220459,telemega,coast,,2212.2,2210.0,882.39,,32.9399039,-106.9119312,,,,,,,-18.63,,,,6,1.0,77423.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.9,12.200000047683716,telemega,coast,,2217.27,2210.0,887.47,,32.9399039,-106.9119312,,,,,,,-19.12,,,,6,1.0,77374.0,33.5,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.91,12.210000038146973,telemega,coast,,2218.3,2210.0,888.5,,32.9399039,-106.9119312,,,,,,,-23.54,,,,6,1.0,77364.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.92,12.22000002861023,telemega,coast,,2222.97,2210.0,893.16,,32.9399039,-106.9119312,,,,,,,-19.61,,,,6,1.0,77319.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.93,12.230000019073486,telemega,coast,,2226.8,2210.0,897.0,,32.9399039,-106.9119312,,,,,,,-22.56,,,,6,1.0,77282.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.94,12.240000009536743,telemega,coast,,2227.42,2210.0,897.62,,32.9399039,-106.9119312,,,,,,,-22.56,,,,6,1.0,77276.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.95,12.25,telemega,coast,,2232.61,2210.0,902.81,,32.9399039,-106.9119312,,,,,,,-22.56,,,,6,1.0,77226.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.96,12.259999990463257,telemega,coast,,2235.82,2210.0,906.02,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,77195.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.97,12.269999980926514,telemega,coast,,2237.48,2210.0,907.68,,32.9399039,-106.9119312,,,,,,,-22.06,,,,6,1.0,77179.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.98,12.27999997138977,telemega,coast,,2240.7,2210.0,910.9,,32.9399039,-106.9119312,,,,,,,-20.1,,,,6,1.0,77148.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083847.99,12.289999961853027,telemega,coast,,2243.81,2210.0,914.01,,32.9399039,-106.9119312,,,,,,,-22.06,,,,6,1.0,77118.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.0,12.299999952316284,telemega,coast,,2248.28,2210.0,918.48,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,77075.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.01,12.309999942779541,telemega,coast,,2250.05,2210.0,920.25,,32.9399039,-106.9119312,,,,,,,-20.1,,,,6,1.0,77058.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.02,12.319999933242798,telemega,coast,,2254.2,2210.0,924.4,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,77018.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.03,12.329999923706055,telemega,coast,,2256.28,2210.0,926.48,,32.9399039,-106.9119312,,,,,,,-23.05,,,,6,1.0,76998.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.04,12.339999914169312,telemega,coast,,2260.65,2210.0,930.85,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,76956.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.05,12.349999904632568,telemega,coast,,2261.69,2210.0,931.89,,32.9399039,-106.9119312,,,,,,,-22.56,,,,6,1.0,76946.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.06,12.359999895095825,telemega,coast,,2265.96,2210.0,936.16,,32.9399039,-106.9119312,,,,,,,-20.1,,,,6,1.0,76905.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.07,12.369999885559082,telemega,coast,,2268.56,2210.0,938.76,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,76880.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.08,12.379999876022339,telemega,coast,,2272.31,2210.0,942.51,,32.9399039,-106.9119312,,,,,,,-19.61,,,,6,1.0,76844.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.09,12.389999866485596,telemega,coast,,2274.39,2210.0,944.59,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,76824.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.1,12.399999856948853,telemega,coast,,2277.93,2210.0,948.13,,32.9399039,-106.9119312,,,,,,,-20.1,,,,6,1.0,76790.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.11,12.40999984741211,telemega,coast,,2284.6,2210.0,954.8,,32.9399039,-106.9119312,,,,,,,-23.05,,,,6,1.0,76726.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.12,12.419999837875366,telemega,coast,,2284.5,2210.0,954.7,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,76727.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.13,12.430000066757202,telemega,coast,,2287.94,2210.0,958.14,,32.9399039,-106.9119312,,,,,,,-19.12,,,,6,1.0,76694.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.14,12.440000057220459,telemega,coast,,2289.71,2210.0,959.91,,32.9399039,-106.9119312,,,,,,,-23.05,,,,6,1.0,76677.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.15,12.450000047683716,telemega,coast,,2293.57,2210.0,963.77,,32.9399039,-106.9119312,,,,,,,-23.54,,,,6,1.0,76640.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.16,12.460000038146973,telemega,coast,,2295.97,2210.0,966.17,,32.9399039,-106.9119312,,,,,,,-17.16,,,,6,1.0,76617.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.17,12.47000002861023,telemega,coast,,2299.73,2210.0,969.93,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,76581.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.18,12.480000019073486,telemega,coast,,2302.97,2210.0,973.17,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,76550.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.19,12.490000009536743,telemega,coast,,2305.58,2210.0,975.78,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,76525.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.2,12.5,telemega,coast,,2307.99,2210.0,978.18,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,76502.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.21,12.509999990463257,telemega,coast,,2310.6,2210.0,980.8,,32.9399039,-106.9119312,,,,,,,-19.12,,,,6,1.0,76477.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.22,12.519999980926514,telemega,coast,,2314.78,2210.0,984.98,,32.9399039,-106.9119312,,,,,,,-20.59,,,,6,1.0,76437.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.23,12.52999997138977,telemega,coast,,2315.3,2210.0,985.5,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,76432.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.24,12.539999961853027,telemega,coast,,2322.21,2210.0,992.41,,32.9399039,-106.9119312,,,,,,,-21.57,,,,6,1.0,76366.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.25,12.549999952316284,telemega,coast,,2324.3,2210.0,994.5,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,76346.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.26,12.559999942779541,telemega,coast,,2325.98,2210.0,996.18,,32.9399039,-106.9119312,,,,,,,-22.06,,,,6,1.0,76330.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.27,12.569999933242798,telemega,coast,,2327.86,2210.0,998.06,,32.9399039,-106.9119312,,,,,,,-22.06,,,,6,1.0,76312.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.28,12.579999923706055,telemega,coast,,2333.2,2210.0,1003.4,,32.9399039,-106.9119312,,,,,,,-21.08,,,,6,1.0,76261.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.29,12.589999914169312,telemega,coast,,2334.36,2210.0,1004.56,,32.9399039,-106.9119312,,,,,,,-24.03,,,,6,1.0,76250.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083848.3,12.599999904632568,telemega,coast,,2340.23,2210.0,1010.43,,32.9399039,-106.9119312,,,,,,,-17.65,,,,6,1.0,76194.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.31,13.609999895095825,telemega,coast,,2341.17,2529.0,1011.37,,32.9399992,-106.9121774,,,,,,,-20.1,,,,7,0.9,76185.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.32,13.619999885559082,telemega,coast,,2342.85,2529.0,1013.05,,32.9399992,-106.9121774,,,,,,,-18.14,,,,7,0.9,76169.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.33,13.629999876022339,telemega,coast,,2347.99,2529.0,1018.19,,32.9399992,-106.9121774,,,,,,,-19.12,,,,7,0.9,76120.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.34,13.639999866485596,telemega,coast,,2351.35,2529.0,1021.55,,32.9399992,-106.9121774,,,,,,,-18.14,,,,7,0.9,76088.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.35,13.649999856948853,telemega,coast,,2354.5,2529.0,1024.7,,32.9399992,-106.9121774,,,,,,,-22.06,,,,7,0.9,76058.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.36,13.65999984741211,telemega,coast,,2359.33,2529.0,1029.53,,32.9399992,-106.9121774,,,,,,,-26.48,,,,7,0.9,76012.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.37,13.669999837875366,telemega,coast,,2361.22,2529.0,1031.42,,32.9399992,-106.9121774,,,,,,,-20.59,,,,7,0.9,75994.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.38,13.680000066757202,telemega,coast,,2364.69,2529.0,1034.89,,32.9399992,-106.9121774,,,,,,,-23.05,,,,7,0.9,75961.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.39,13.690000057220459,telemega,coast,,2365.95,2529.0,1036.15,,32.9399992,-106.9121774,,,,,,,-25.01,,,,7,0.9,75949.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.4,13.700000047683716,telemega,coast,,2372.68,2529.0,1042.88,,32.9399992,-106.9121774,,,,,,,-22.06,,,,7,0.9,75885.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.41,13.710000038146973,telemega,coast,,2369.95,2529.0,1040.15,,32.9399992,-106.9121774,,,,,,,-21.57,,,,7,0.9,75911.0,33.6,3.99,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.42,13.72000002861023,telemega,coast,,2373.73,2529.0,1043.93,,32.9399992,-106.9121774,,,,,,,-22.56,,,,7,0.9,75875.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.43,13.730000019073486,telemega,coast,,2377.73,2529.0,1047.93,,32.9399992,-106.9121774,,,,,,,-20.59,,,,7,0.9,75837.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.44,13.740000009536743,telemega,coast,,2380.26,2529.0,1050.46,,32.9399992,-106.9121774,,,,,,,-20.1,,,,7,0.9,75813.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.45,13.75,telemega,coast,,2382.89,2529.0,1053.09,,32.9399992,-106.9121774,,,,,,,-22.56,,,,7,0.9,75788.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.46,13.759999990463257,telemega,coast,,2385.73,2529.0,1055.93,,32.9399992,-106.9121774,,,,,,,-21.57,,,,7,0.9,75761.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.47,13.769999980926514,telemega,coast,,2390.37,2529.0,1060.57,,32.9399992,-106.9121774,,,,,,,-23.05,,,,7,0.9,75717.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.48,13.77999997138977,telemega,coast,,2393.22,2529.0,1063.42,,32.9399992,-106.9121774,,,,,,,-20.59,,,,7,0.9,75690.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.49,13.789999961853027,telemega,coast,,2395.96,2529.0,1066.16,,32.9399992,-106.9121774,,,,,,,-20.1,,,,7,0.9,75664.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.5,13.799999952316284,telemega,coast,,2398.38,2529.0,1068.58,,32.9399992,-106.9121774,,,,,,,-18.63,,,,7,0.9,75641.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.51,13.809999942779541,telemega,coast,,2400.07,2529.0,1070.27,,32.9399992,-106.9121774,,,,,,,-17.65,,,,7,0.9,75625.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.52,13.819999933242798,telemega,coast,,2404.5,2529.0,1074.7,,32.9399992,-106.9121774,,,,,,,-21.08,,,,7,0.9,75583.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.53,13.829999923706055,telemega,coast,,2406.19,2529.0,1076.39,,32.9399992,-106.9121774,,,,,,,-20.1,,,,7,0.9,75567.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.54,13.839999914169312,telemega,coast,,2410.2,2529.0,1080.4,,32.9399992,-106.9121774,,,,,,,-21.08,,,,7,0.9,75529.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.55,13.849999904632568,telemega,coast,,2414.75,2529.0,1084.94,,32.9399992,-106.9121774,,,,,,,-21.57,,,,7,0.9,75486.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.56,13.859999895095825,telemega,coast,,2416.54,2529.0,1086.74,,32.9399992,-106.9121774,,,,,,,-19.61,,,,7,0.9,75469.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.57,13.869999885559082,telemega,coast,,2417.6,2529.0,1087.8,,32.9399992,-106.9121774,,,,,,,-19.12,,,,7,0.9,75459.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.58,13.879999876022339,telemega,coast,,2422.88,2529.0,1093.08,,32.9399992,-106.9121774,,,,,,,-23.05,,,,7,0.9,75409.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083849.59,13.889999866485596,telemega,coast,,2423.94,2529.0,1094.14,,32.9399992,-106.9121774,,,,,,,-15.2,,,,7,0.9,75399.0,33.6,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
